school_code,school_name,address,region,website_url,tuition_range,latitude,longitude,dean_url,source
QSX,Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,"Trường Đại học Khoa học Xã hội và Nhân văn (cơ sở 2), Hàn Thuyên, Khu đô thị Đại học Quốc gia Thành phố Hồ Chí Minh, Phường Linh Xuân, Dĩ An, Thành phố Hồ Chí Minh, 00084, Việt Nam",Dĩ An,,,10.8710298,106.801581,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khoa-hoc-xa-hoi-va-nhan-van-tphcm-QSX.html,merged
DTS,Đại Học Sư Phạm Thái Nguyên,"Số 20, đường Lương Ngọc Quyến, Phường Phan Đình Phùng - Tỉnh Thái Nguyên",Tỉnh Thái Nguyên,http://www.tnu.edu.vn/,Học phí Mức thu học phí trình độ đại học chính quy Năm học 2026 - 2027 Các năm học từ năm 2027 trở đi Học phí chính quy tính theo tín chỉ 470.000 đ/sinh viên/tín chỉ theo lộ trình và quy định của Bộ GD&ĐT Học phí chính quy tính theo niên chế 1.790.000 đ/sinh viên/tháng theo lộ trình và quy định của Bộ GD&ĐT,21.5986052,105.8216274,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-thai-nguyen-DTS.html,merged
LCH,Trường Sĩ Quan Chính Trị - Đại Học Chính Trị,,,http://daihocchinhtri.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-chinh-tri-dai-hoc-chinh-tri-LCH.html,merged
TCT,Đại Học Cần Thơ,"Khu 2, Đường 3/2, Phường Ninh Kiều, TP. Cần Thơ",Thành phố Cần Thơ,https://www.ctu.edu.vn,,10.0321492,105.7683051,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-can-tho-TCT.html,merged
DKS,Trường Đại học Kiểm Sát,"Số 59, ngõ 230, đường Ỷ La, phường Dương Nội, quận Hà Đông, TP. Hà Nội",Thành phố Hà Nội,https://www.facebook.com/daihockiemsathanoi/,Học phí Ngành Học phí/năm Luật – chuyên ngành Kiểm sát 24.100.000 Luật 21.770.000 Luật kinh tế 17.900.000 Ngôn ngữ Anh 19.100.000,20.9686814,105.7472014,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kiem-sat-DKS.html,merged
BPH,Học Viện Biên Phòng,Phường Tùng Thiện - Tp Hà Nội,Thành phố Hà Nội,http://www.hvbp.edu.vn/,,21.1135755,105.4930333,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-bien-phong-BPH.html,merged
QHL,Trường Đại học Luật – ĐHQG Hà Nội,"Toà nhà E1, 144 Xuân Thuỷ, Cầu Giấy, Hà Nội",,https://law.vnu.edu.vn,Học phí: dự kiến mức học phí đối với khóa tuyển sinh ĐHCQ năm 2026 | TT | Nội dung,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-luat-dai-hoc-quoc-gia-ha-noi-QHL.html,merged
DHS,Trường Đại Học Sư Phạm Huế,Số 34 Lê Lợi - Tp Huế,Phường Thuận Hóa,https://www.dhsphue.edu.vn/,,16.4678549,107.5920178,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-hue-DHS.html,merged
QSC,Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,"Khu phố 34, Phường Linh Xuân, Thành phố Hồ Chí Minh.",Dĩ An,http://www.uit.edu.vn,Học phí dự kiến; lộ trình tăng học phí tối đa cho từng năm: | Chính sách hỗ trợ người học: | Hỗ trợ tài chính:,10.8702426,106.8017928,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghe-thong-tin-dhqg-tphcm-QSC.html,merged
SGD,Trường Đại Học Sài Gòn,"273 An Dương Vương, Phường 3, Quận 5, TP. HCM.",Thủ Đức,https://www.sgu.edu.vn/,"1. Học phí | Học phí dự kiến đối với các ngành, chương trình đào tạo: Thí sinh xem chi tiết tại Phụ lục 6 . | 2. Về chế độ miễn giảm học phí và học bổng",10.7832852,106.7063916,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-sai-gon-SGD.html,merged
NQH,Học Viện Khoa Học Quân Sự - Hệ Quân sự,"Hoài Đức, Hà Nội",,http://www.hocvienkhqs.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-khoa-hoc-quan-su-he-quan-su-NQH.html,merged
NTS,Trường Đại học Ngoại thương (Cơ sở II),"Số 15, đường D5, P. 25, Q. Bình Thạnh, TP Hồ Chí Minh",,https://cs2.ftu.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ngoai-thuong-co-so-phia-nam-NTS.html,merged
HTA,Học viện Tòa án,"Đường 282 Kim Sơn, Gia Lâm, Hà Nội.",Tỉnh Bắc Ninh,http://hvta.toaan.gov.vn/,,21.0268911,105.9979559,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-toa-an-HTA.html,merged
DDS,Trường Đại Học Sư Phạm - Đại Học Đà Nẵng,"459 Tôn Đức Thắng, phường Hòa Khánh, thành phố Đà Nẵng.",Thành phố Đà Nẵng,https://ued.udn.vn/,,16.0616498,108.1591151,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-dai-hoc-da-nang-DDS.html,merged
SP2,Trường Đại Học Sư Phạm Hà Nội 2,"32 Nguyễn Văn Linh, phường Xuân Hòa, tỉnh Phú Thọ",Tỉnh Phú Thọ,http://www.hpu2.edu.vn,"- Căn cứ Nghị định số 238/2025/NĐ-CP ngày 03 tháng 9 năm 2025 của | Chính phủ quy định về chính sách học phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi | phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo.",21.2809471,105.7265748,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-ha-noi-2-SP2.html,merged
QHS,Trường Đại Học Giáo Dục - ĐHQG Hà Nội,,,https://education.vnu.edu.vn/,Học phí đối với sinh viên nhóm ngành ngoài sư phạm | Thực hiện theo Nghị định số 238/2025/NĐ-CP ngày 03/9/2025 của Chính phủ. | Mức học phí năm học 2026–2027:,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-giao-duc-ha-noi-QHS.html,merged
VHS,Trường Đại Học Văn Hóa TPHCM,"Số 51 đường Quốc Hương, phường An Khánh, TP. Hồ Chí Minh.",Thủ Đức,www.hcmuc.edu.vn;,Học phí (dự kiến) | Năm học 2026-2027: 19.910.000 đồng/Sinh viên . | Ghi chú: Thu theo tín chỉ; thực hiện theo Nghị định số 238/2025/NĐ-CP của Chính phủ.,10.8054045,106.7308432,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-van-hoa-tphcm-VHS.html,merged
SPK,Trường Đại Học Công nghệ Kỹ thuật TP HCM,"1-3 Võ Văn Ngân, Q.Thủ Đức, TP Hồ Chí Minh",Thủ Đức,: http://www.hcmute.edu.vn,,10.8498838,106.7724218,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-nghe-ky-thuat-tphcm-SPK.html,merged
HTN,Học Viện Thanh Thiếu Niên Việt Nam,"Số 58 Nguyễn Chí Thanh, Số 3 phố Chùa Láng - Phường Láng - TP. Hà Nội",Thành phố Hà Nội,https://vya.edu.vn/,,21.0223745,105.8085748,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-thanh-thieu-nien-viet-nam-HTN.html,merged
YQH,Học Viện Quân Y - Hệ Quân sự,Số 160 - Đường Phùng Hưng - Phường Hà Đông - Thành phố Hà Nội,,http://www.hocvienquany.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-quan-y-he-quan-su-YQH.html,merged
QSK,Trường Đại học Kinh Tế Luật TPHCM,"Số 669 Quốc lộ 1, Khu phố 3, Phường Linh Xuân, Thành Phố Thủ Đức, Thành Phố Hồ Chí Minh.",Thủ Đức,https://www.uel.edu.vn,,10.8713425,106.7785233,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-luat-tphcm-QSK.html,merged
HEH,Học Viện Hậu Cần - Hệ Quân sự,"Phường Bồ Đề, Thành phố Hà Nội",,http://hocvienhaucan.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-hau-can-he-quan-su-HEH.html,merged
LPS,Trường Đại Học Luật TPHCM,"Số 02, Nguyễn Tất Thành, phường Xóm Chiếu, Tp. Hồ Chí Minh.",Thủ Đức,https://www.hcmulaw.edu.vn/,,10.7674582,106.7054188,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-luat-tphcm-LPS.html,merged
DDF,Trường Đại Học Ngoại Ngữ Đà Nẵng,"131 Lương Nhữ Hộc, Phường Cẩm Lệ, Thành phố Đà Nẵng",Thành phố Đà Nẵng,https://ufl.udn.vn/vie/,"Trường Đại học Ngoại ngữ, Đại học Đà Nẵng thực hiện mức học phí theo quy định của Nghị định số 238/2025/NĐ-CP quy định về chính sách học phí, miễn, giảm, hỗ trợ học phí, hỗ trợ chi phí học tập và giá dịch vụ trong lĩnh vực giáo dục, đào tạo; dự kiến mức thu học phí năm học 2026-2027 như sau: a. Nhóm 1: các chương trình đào tạo truyền thống (Ngôn ngữ Nga, Ngôn ngữ Pháp, Ngôn ngữ Thái Lan, Đông Phươ",16.0344538,108.2116399,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ngoai-ngu-da-nang-DDF.html,merged
KSA,Đại Học Kinh Tế TPHCM,"59C Nguyễn Ðình Chiểu, Phường Xuân Hòa, TP.HCM",Thủ Đức,https://ueh.edu.vn/,Mức học phí trung bình năm học 2026-2027 tại KSA (TP. Hồ Chí Minh) theo bảng sau. Học phí tại KSV (UEH Mekong – Vĩnh Long) tương đương 60% học phí KSA. Lộ trình điều chỉnh học phí hằng năm không quá 10%. | (Chương trình Tiếng Việt: khoảng 50 – 55 triệu đồng/năm; Chương trình Tiếng Anh bán phần: khoảng 55 – 60 triệu đồng/năm; Chương trình Tiếng Anh toàn phần: khoảng 65-75 triệu đồng/năm) | (Chương ,10.7610675,106.6685227,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-tphcm-KSA.html,merged
QHY,Trường Đại học Y Dược - ĐHQG Hà Nội,"144 Đường Xuân Thuỷ, Cầu Giấy, Hà Nội.",,http://ump.vnu.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-dai-hoc-quoc-gia-ha-noi-QHY.html,merged
DDK,Trường Đại Học Bách Khoa Đà Nẵng,"54 Nguyễn Lương Bằng, phường Liên Chiểu, thành phố Đà Nẵng",Thành phố Đà Nẵng,https://dut.udn.vn/,Học phí,16.0750159,108.1527236,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-bach-khoa-da-nang-DDK.html,merged
DHF,Trường Đại Học Ngoại Ngữ Huế,"57 Nguyễn Khoa Chiêm, Phường An Cựu, TP Huế",Phường An Cựu,https://huflis.edu.vn/vi/,,16.4431412,107.5997378,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ngoai-ngu-hue-DHF.html,merged
DMS,Trường Đại Học Tài Chính Marketing,"Số 778 Nguyễn Kiệm, phường Đức Nhuận, TP. Hồ Chí Minh",Thủ Đức,https://dms.ufm.edu.vn/,Học phí,10.8148672,106.8101839,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tai-chinh-marketing-DMS.html,merged
GSA,Trường Đại Học Giao Thông Vận Tải (Cơ sở 2),"Số 450-451 Lê Văn Việt, phường Tăng Nhơn Phú A, Tp. Thủ Đức, Tp. Hồ Chí Minh",,tuyensinh.utc2.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-giao-thong-van-tai-co-so-phia-nam-GSA.html,merged
TSN,Trường Đại Học Nha Trang,"S02 Nguyễn Đình Chiểu, phường Bắc Nha Trang, Khánh Hòa",Tỉnh Khánh Hòa,http://www.ntu.edu.vn,"Học phí khoảng 5 - 6 triệu đồng/1 học kỳ, tùy theo số tín chỉ SV đăng ký học. Các chương trình song ngữ Anh – Việt. Chi phí đào tạo gấp đôi chương trình chuẩn, khoảng 10 -12 triệu/học kỳ. Lộ trình tăng học phí (nếu có) thực hiện theo quy định hiên hành của Nhà nước.",12.2682208,109.2025761,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-nha-trang-TSN.html,merged
LBH,Trường Sĩ Quan Lục Quân 2 - Đại học Nguyễn Huệ,"Đường số 2, khu phố Long Đức 1, Tam Phước, Đồng Nai",,,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-si-quan-luc-quan-2-dai-hoc-nguyen-hue-LBH.html,merged
BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (Cơ sở TP.HCM),"Số 97 Man Thiện, phường Tăng Nhơn Phú, thành phố Hồ Chí Minh.",,https://ptithcm.edu.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-cong-nghe-buu-chinh-vien-thong-phia-nam-BVS.html,merged
YKV,Trường Đại Học Y Khoa Vinh,161 Nguyễn Phong Sắc - Phường Trường Vinh - Tỉnh Nghệ An,Tỉnh Nghệ An,http://www.vmu.edu.vn/,"Học phí được thu theo năm học, mỗi năm tính 10 tháng. Căn cứ Quyết định số 81/QĐ-ĐHYKV ngày 16/1/2026 của Trường Đại học Y khoa Vinh, mức thu học phí năm học 2026 - 2027 đối với từng ngành đào tạo như sau: | Đơn vị: đồng/tháng/sinh viên",18.6852023,105.6984541,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-khoa-vinh-YKV.html,merged
YDN,Trường Đại học Kỹ thuật Y Dược Đà Nẵng,"Số 99 Hùng Vương, Hải Châu, Đà Nẵng.",Thành phố Đà Nẵng,https://dhktyduocdn.edu.vn/,Học phí dự kiến với sinh viên chính quy: | Ngành Y khoa và Dược học: 50.000.000 đồng/năm. | Các ngành còn lại: 40.000.000 đồng/năm.,15.9780336,108.2465709,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ky-thuat-y-duoc-da-nang-YDN.html,merged
DTY,Trường Đại Học Y Dược Thái Nguyên,"284 Đường Lương Ngọc Quyến, Phường Phan Đình Phùng, Tỉnh Thái Nguyên",Tỉnh Thái Nguyên,https://tump.edu.vn/,,21.5882657,105.8271213,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-thai-nguyen-DTY.html,merged
DHY,Trường Đại Học Y Dược Huế,"Số 06 Ngô Quyền, phường Vĩnh Ninh, Thành phố Huế",Phường Thuận Hóa,www.huemed-univ.edu.vn,,16.4593262,107.5877431,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-y-duoc-hue-DHY.html,merged
DDY,Trường Y Dược Đà Nẵng,": Số 48 Cao Thắng, Phường Thanh Bình, Quận Hải Châu, TP. Đà Nẵng",Thành phố Đà Nẵng,https://smp.udn.vn/,,15.979047,108.2473212,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-y-duoc-da-nang-DDY.html,merged
KTS,Trường Đại Học Kiến Trúc TPHCM,"Số 196 Pasteur, phường Xuân Hòa, Thành phố Hồ Chí Minh",Thủ Đức,http://www.uah.edu.vn,,10.7824169,106.6944401,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kien-truc-tphcm-KTS.html,merged
HCA,Học Viện Chính Trị Công An Nhân Dân,"Xã Sóc Sơn, TP Hà Nội",,https://hvctcand.bocongan.gov.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-chinh-tri-cong-an-nhan-dan-HCA.html,merged
QSY,Trường Đại học Khoa học sức khỏe TPHCM,"Tòa nhà hành chính YA1, Đường Hải Thượng Lãn Ông, Khu Đô thị ĐHQG-HCM, Phường Đông Hòa, Thành phố Hồ Chí Minh",Dĩ An,https://www.uhsvnu.edu.vn/,,10.8895137,106.7977965,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-khoa-hoc-suc-khoe-tphcm-QSY.html,merged
QSQ,Trường Đại Học Quốc Tế - ĐHQG TPHCM,"Khu phố 33, phường Linh Xuân, Thành phố Hồ Chí Minh",,https://hcmiu.edu.vn/,(Số lần đóng học phí) | Ghi chú: | Ghi chú:,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-quoc-te-dhqg-tphcm-QSQ.html,merged
THV,Trường Đại Học Hùng Vương,Phường Nông Trang - tỉnh Phú Thọ,Tỉnh Phú Thọ,www.hvu.edu.vn,,21.4031426,105.2146499,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-hung-vuong-THV.html,merged
THP,Trường Đại Học Hải Phòng,"171 Phan Đăng Lưu, Hải Phòng",Phường Phù Liễn,dhhp.edu.vn,Sinh viên khối ngành đào tạo giáo viên khi đăng ký hưởng chính sách theo Nghị định 116/NĐ-CP ngày 25/9/2020 của Chính phủ thì không phải đóng học phí . | Lộ trình tăng học phí (nếu có): thực hiện theo quy định hiện hành của Nhà nước.,20.8075246,106.6204545,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-hai-phong-THP.html,merged
HCP,Học Viện Chính Sách và Phát Triển,Học viện Chính sách và Phát triển – Bộ Kế hoạch và Đầu tư. Khu đô thị Nam An Khánh - Xã An Thượng – Huyện Hoài Đức – Thành phố Hà Nội.,Thành phố Hà Nội,https://apd.edu.vn/,"Học viện thu Học phí theo quy định của Nhà nước đối với trường đại học công lập tự chủ chỉ thường xuyên. Năm học 2026 – 2027, dự kiến mức học phí cho khoá tuyển sinh năm 2026 (khóa 17) cụ thể như sau: | (i) Chương trình hệ chuẩn: 28.000.000 đồng/người học/năm học | (ii) Chương trình chất lượng cao: 35.000.000 - 40.000.000 đồng/người học/năm học",20.9939492,105.7118227,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-chinh-sach-va-phat-trien-HCP.html,merged
MHN,Trường Đại Học Mở Hà Nội,"Nhà B101, phố Nguyễn Hiền, phường Bạch Mai, TP Hà Nội",Thành phố Hà Nội,https://hou.edu.vn/,,21.0008112,105.8669779,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-mo-ha-noi-MHN.html,merged
LDA,Trường Đại Học Công Đoàn,169 Tây Sơn - Phường Kim Liên - TP.Hà Nội,Thành phố Hà Nội,http://dhcd.edu.vn/,,21.0096842,105.8261684,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-cong-doan-LDA.html,merged
HHA,Trường Đại Học Hàng Hải Việt Nam,"484 Lạch Tray, P. Lê Chân, TP. Hải Phòng",Phường Gia Viên,http://www.vimaru.edu.vn,,20.8378667,106.6952169,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-hang-hai-HHA.html,merged
KTA,Trường Đại Học Kiến Trúc Hà Nội,"Số 129, đường Trần Phú, phường Hà Đông, thành phố Hà Nội",Thành phố Hà Nội,http://www.hau.edu.vn/,,20.9803939,105.7896355,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kien-truc-ha-noi-KTA.html,merged
TDV,Trường Đại Học Vinh,"182 Lê Duẩn, Phường Trường Vinh, Tỉnh Nghệ An",Tỉnh Nghệ An,https://vinhuni.edu.vn/trang-chu.html,,18.6597282,105.6971277,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-vinh-TDV.html,merged
QSA,Trường Đại Học An Giang,"số 18, đường Ung Văn Khiêm, phường Long Xuyên, tỉnh An Giang",Tỉnh An Giang,http://www.agu.edu.vn,,10.3697562,105.4315441,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-an-giang-QSA.html,merged
HCH,Học Viện Hành Chính và Quản trị công,"số 77 đường Nguyễn Chí Thanh, phường Giảng Võ, Hà Nội",Thành phố Hà Nội,https://www1.napa.vn/,"Các ngành: Quản lý nhà nước (và các chuyên ngành), Văn hóa học (và các chuyên ngành), Quản lý văn hóa (và chuyên ngành), Quản trị dịch vụ du lịch và lữ hành, Lưu trữ học (và chuyên ngành), Chính trị học, Xây dựng Đảng và chính quyền nhà nước, Kinh tế (và chuyên ngành): 602.000 đồng/tín chỉ. | Các ngành: Quản trị nhân lực, Quản trị văn phòng, Luật (và chuyên ngành): 564.000 đồng/tín chỉ. | Ngành Hệ",21.0229331,105.8109029,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-hanh-chinh-va-quan-tri-cong-HCH.html,merged
SPD,Trường Đại Học Đồng Tháp,"783 Phạm Hữu Lầu, Phường Cao Lãnh, tỉnh Đồng Tháp",Tỉnh Đồng Tháp,https://www.dthu.edu.vn/,,10.4207885,105.6436113,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-dong-thap-SPD.html,merged
QHK,Trường Khoa học liên ngành và Nghệ thuật Hà Nội,"Nhà G7, Đại học Quốc gia Hà Nội, số 144 Xuân Thủy, Cầu Giấy, Hà Nội",,https://sis.vnu.edu.vn/,"1. Học phí được tính theo tháng, hoặc theo tín chỉ với các mức như sau: | TT | Chương trình đào tạo",,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-khoa-hoc-lien-nganh-va-nghe-thuat-ha-noi-QHK.html,merged
TTN,Trường Đại Học Tây Nguyên,567 Lê Duẩn - Phường Ea Kao - Tỉnh Đăk Lăk,Tỉnh Đắk Lắk,www.ttn.edu.vn,,12.6508293,108.0260538,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tay-nguyen-TTN.html,merged
DQN,Trường Đại Học Quy Nhơn,"170 An Dương Vương, Phường Quy Nhơn Nam",Tỉnh Gia Lai,http://www.qnu.edu.vn,,13.7593966,109.2172639,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-quy-nhon-DQN.html,merged
DHC,Khoa Giáo Dục Thể Chất Huế,52 Hồ Đắc Di - TP Huế,Phường An Cựu,https://fpe.hueuni.edu.vn/index.php/vi/welcome/index,,16.4455537,107.6020872,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/khoa-giao-duc-the-chat-hue-DHC.html,merged
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,": Số 18 ngõ 55 đường Trần Phú, Phường Thanh Liệt, Hà Nội",Thành phố Hà Nội,http://www.spnttw.edu.vn,,20.9831152,105.7943714,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-su-pham-nghe-thuat-trung-uong-GNT.html,merged
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,"71 Ngũ Hành Sơn, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng.",Thành phố Đà Nẵng,https://due.udn.vn/,,16.047932,108.238686,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-kinh-te-dai-hoc-da-nang-DDQ.html,merged
DTF,Trường Ngoại Ngữ Thái Nguyên,"Phường Quyết Thắng, tỉnh Thái Nguyên",Tỉnh Thái Nguyên,https://sfl.tnu.edu.vn/,,21.5912003,105.807436,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/truong-ngoai-ngu-thai-nguyen-DTF.html,merged
HLU,Trường Đại Học Hạ Long,"Số 258 Bạch Đằng, phường Vàng Danh, tỉnh Quảng Ninh",Tỉnh Quảng Ninh,https://uhl.edu.vn/,,20.9534882,107.0987404,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ha-long-HLU.html,merged
DKT,Trường Đại Học Hải Dương,": Cơ sở 1: Đường Trường Sơn, phường Thạch Khôi, thành phố Hải Phòng Cơ sở 2: Số 42 Nguyễn Thị Duệ, phường Lê Thanh Nghị, thành phố Hải Phòng Cơ sở 3: Đường Trần Ích Phát, phường Tân Hưng, thành phố Hải Phòng",Phường Lê Thanh Nghị,http://uhd.edu.vn/,,20.9389472,106.3121426,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-hai-duong-DKT.html,merged
DQB,Trường Đại Học Quảng Bình,"312 Lý Thường Kiệt, Đồng Thuận, Quảng Trị",Tỉnh Quảng Trị,https://qbu.edu.vn/,,17.481938,106.6069314,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-quang-binh-DQB.html,merged
DPQ,Trường Đại Học Phạm Văn Đồng,"509 Phan Đình Phùng, TP. Quảng Ngãi",Tỉnh Quảng Ngãi,http://pdu.edu.vn/,Mức thu học phí theo tín chỉ khoá tuyển sinh năm học 2026-2027 (dự kiến) | Nhóm ngành | Mức học phí (1000 đồng/tín chỉ),15.1051324,108.8051546,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-pham-van-dong-DPQ.html,merged
HHT,Trường Đại Học Hà Tĩnh,"Xã Cẩm Bình, tỉnh Hà Tĩnh.",Tỉnh Hà Tĩnh,https://htu.edu.vn/,,18.3235531,105.9146084,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ha-tinh-HHT.html,merged
DMT,Trường Đại học Tài Nguyên và Môi Trường Hà Nội,"Số 41A đường Phú Diễn, Phường Phú Diễn, Hà Nội.",Thành phố Hà Nội,https://hunre.edu.vn,,21.0461067,105.762101,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-tai-nguyen-va-moi-truong-ha-noi-DMT.html,merged
HCS,Học Viện Hành Chính Và Quản Trị Công (phía Nam),"số 10 đường 3 Tháng 2, phường Hòa Hưng, HCM",,https://www1.napa.vn/,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/hoc-vien-hanh-chinh-va-quan-tri-cong-phia-nam-HCS.html,merged
NHS,Trường Đại Học Ngân Hàng TPHCM,"36 Tôn Thất Đạm, Phường Sài Gòn, TP.Hồ Chí Minh.",Thủ Đức,https://hub.edu.vn/,"Dự kiến năm học 2025 – 2026 | - Học phí Chương trình ĐHCQ : 11.605.000đ / học kỳ. | - Học phí Chương trình ĐHCQ (tiếng Anh bán phần), chương trình đào tạo đặc biệt : 19.879.000đ / học kỳ.",10.7704853,106.7047872,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-ngan-hang-tphcm-NHS.html,merged
DLX,Trường Đại Học Lao Động – Xã Hội,"43 Trần Duy Hưng, Phường Yên Hoà, Tp. Hà Nội",Thuận An,http://ulsa.edu.vn/,,10.8660801,106.6160408,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-lao-dong-xa-hoi-co-so-ha-noi-DLX.html,merged
DBL,Trường Đại Học Bạc Liêu,"Số 178 đường Võ Thị Sáu, P.Bạc Liêu, Tỉnh Cà Mau",Tỉnh Cà Mau,https://blu.edu.vn/,,9.2916088,105.7124908,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-bac-lieu-DBL.html,merged
DQU,Trường Đại Học Quảng Nam,"102 Hùng Vương, phường Tam Kỳ, Thành phố Đà Nẵng",Tam Kỳ,http://qnamuni.edu.vn/,,15.5666751,108.4773916,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-quang-nam-DQU.html,merged
DLS,Trường Đại Học Lao Động – Xã Hội (Cơ sở II),"1018 Tô Ký, Phường Trung Mỹ Tây, Tp. Hồ Chí Minh.",,www.ldxh.edu.vn,,,,https://diemthi.tuyensinh247.com/de-an-tuyen-sinh/dai-hoc-lao-dong-xa-hoi-co-so-phia-nam-DLS.html,merged
